Alderman,Committee,Start,End
"u'Smith, Michele'","u'Committee on Special Events, Cultural Affairs and Recreation'",5/16/11,5/20/19
"u'Smith, Michele'",u'Committee on Transportation and Public Way',5/16/11,5/20/19
"u'Smith, Michele'",u'Committee on Workforce Development and Audit',5/16/11,5/20/19
"u'Smith, Michele'","u'Joint Committee: Economic, Capital and Technology Development; Finance'",5/16/11,5/20/19
"u'Smith, Michele'",u'Joint Committee: Education and Child Development; Health and Environmental Protection',8/26/16,5/20/19
"u'Smith, Michele'",u'Joint Committee: Finance; License and Consumer Protection',10/21/15,5/20/19
"u'Smith, Michele'",u'Joint Committee: Human Relations; Public Safety',5/16/11,5/20/19
"u'Smith, Michele'","u'Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation'",1/14/16,5/20/19
"u'Smith, Michele'",u'Joint Committee: License and Consumer Protection; Public Safety',2/10/16,5/20/19
"u'Smith, Michele'",u'Joint Committee: License and Consumer Protection; Transportation and Public Way',5/4/07,5/20/19
"u'Smith, Michele'","u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics'",12/4/15,5/20/19
"u'Solis, Daniel'",u'City Council',3/6/95,5/20/19
"u'Solis, Daniel'",u'Committee on Aviation',5/21/07,5/20/19
"u'Solis, Daniel'",u'Committee on Budget and Government Operations',5/21/07,5/20/19
"u'Solis, Daniel'","u'Committee on Committees, Rules and Ethics'",5/21/07,5/20/19
"u'Solis, Daniel'",u'Committee on Education and Child Development',5/21/07,5/20/19
"u'Solis, Daniel'",u'Committee on Finance',5/21/07,5/20/19
"u'Solis, Daniel'",u'Committee on Human Relations',5/21/07,5/20/19
"u'Solis, Daniel'",u'Committee on Public Safety',5/21/07,5/20/19
"u'Solis, Daniel'",u'Committee on Workforce Development and Audit',5/21/07,5/20/19
"u'Solis, Daniel'","u'Committee on Zoning, Landmarks and Building Standards'",5/21/07,5/20/19
"u'Solis, Daniel'",u'Joint Committee; Finance; Public Safety',7/29/15,5/20/19
"u'Solis, Daniel'",u'Joint Committee: Budget and Government Operations; Public Safety',4/13/16,5/20/19
"u'Solis, Daniel'","u'Joint Committee: Economic, Capital and Technology Development; Finance'",5/21/07,5/20/19
"u'Solis, Daniel'",u'Joint Committee: Education and Child Development; Health and Environmental Protection',8/26/16,5/20/19
"u'Solis, Daniel'",u'Joint Committee: Finance; Budget and Government Operations',7/29/15,5/20/19
"u'Solis, Daniel'",u'Joint Committee: Finance; License and Consumer Protection',3/18/15,5/20/19
"u'Solis, Daniel'",u'Joint Committee: Finance; Public Safety',3/6/95,5/20/19
"u'Solis, Daniel'","u'Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards'",5/21/07,5/20/19
"u'Solis, Daniel'",u'Joint Committee: Human Relations; Public Safety',5/21/07,5/20/19
"u'Solis, Daniel'","u'Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation'",1/14/16,5/20/19
"u'Solis, Daniel'",u'Joint Committee: License and Consumer Protection; Public Safety',2/10/16,5/20/19
"u'Solis, Daniel'",u'Joint Committee: Public Safety; Health and Environmental Protection',1/25/17,5/20/19
"u'Solis, Daniel'","u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics'",12/4/15,5/20/19
"u'Sposato, Nicholas'",u'City Council',5/18/15,5/20/19
"u'Sposato, Nicholas'",u'Committee on Aviation',4/13/16,5/20/19
"u'Sposato, Nicholas'",u'Committee on Budget and Government Operations',4/13/16,5/20/19
"u'Sposato, Nicholas'","u'Committee on Committees, Rules and Ethics'",5/16/11,5/20/19
"u'Sposato, Nicholas'",u'Committee on Finance',5/20/15,5/20/19
"u'Sposato, Nicholas'",u'Committee on Public Safety',5/16/11,5/20/19
"u'Sposato, Nicholas'","u'Committee on Special Events, Cultural Affairs and Recreation'",5/16/11,5/20/19
"u'Sposato, Nicholas'",u'Joint Committee; Finance; Public Safety',7/29/15,5/20/19
"u'Sposato, Nicholas'",u'Joint Committee: Budget and Government Operations; Public Safety',4/13/16,5/20/19
"u'Sposato, Nicholas'","u'Joint Committee: Economic, Capital and Technology Development; Finance'",9/24/15,5/20/19
"u'Sposato, Nicholas'",u'Joint Committee: Finance; Budget and Government Operations',7/29/15,5/20/19
"u'Sposato, Nicholas'",u'Joint Committee: Finance; License and Consumer Protection',3/18/15,5/20/19
"u'Sposato, Nicholas'",u'Joint Committee: Finance; Public Safety',5/16/11,5/20/19
"u'Sposato, Nicholas'",u'Joint Committee: Human Relations; Public Safety',5/16/11,5/20/19
"u'Sposato, Nicholas'","u'Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation'",1/14/16,5/20/19
"u'Sposato, Nicholas'",u'Joint Committee: License and Consumer Protection; Public Safety',2/10/16,5/20/19
"u'Sposato, Nicholas'",u'Joint Committee: Public Safety; Health and Environmental Protection',1/25/17,5/20/19
"u'Sposato, Nicholas'","u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics'",12/4/15,5/20/19
"u'Taliaferro, Chris'",u'City Council',5/18/15,5/20/19
"u'Taliaferro, Chris'","u'Committee on Committees, Rules and Ethics'",5/20/15,5/20/19
"u'Taliaferro, Chris'",u'Committee on Human Relations',5/20/15,5/20/19
"u'Taliaferro, Chris'",u'Committee on License and Consumer Protection',5/20/15,5/20/19
"u'Taliaferro, Chris'",u'Committee on Pedestrian and Traffic Safety',5/20/15,5/20/19
"u'Taliaferro, Chris'",u'Committee on Public Safety',5/20/15,5/20/19
"u'Taliaferro, Chris'",u'Committee on Transportation and Public Way',5/20/15,5/20/19
"u'Taliaferro, Chris'",u'Joint Committee; Finance; Public Safety',7/29/15,5/20/19
"u'Taliaferro, Chris'",u'Joint Committee: Budget and Government Operations; Public Safety',4/13/16,5/20/19
"u'Taliaferro, Chris'",u'Joint Committee: Finance; License and Consumer Protection',10/21/15,5/20/19
"u'Taliaferro, Chris'",u'Joint Committee: Finance; Public Safety',7/29/15,5/20/19
"u'Taliaferro, Chris'",u'Joint Committee: Human Relations; Public Safety',12/16/15,5/20/19
"u'Taliaferro, Chris'","u'Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation'",1/14/16,5/20/19
"u'Taliaferro, Chris'",u'Joint Committee: License and Consumer Protection; Public Safety',2/10/16,5/20/19
"u'Taliaferro, Chris'",u'Joint Committee: License and Consumer Protection; Transportation and Public Way',5/18/16,5/20/19
"u'Taliaferro, Chris'",u'Joint Committee: Public Safety; Health and Environmental Protection',1/25/17,5/20/19
"u'Taliaferro, Chris'","u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics'",12/4/15,5/20/19
"u'Thompson, Patrick D.'",u'City Council',5/18/15,5/20/19
"u'Thompson, Patrick D.'","u'Committee on Committees, Rules and Ethics'",5/20/15,5/20/19
"u'Thompson, Patrick D.'","u'Committee on Economic, Capital and Technology Development'",5/20/15,5/20/19
"u'Thompson, Patrick D.'",u'Committee on Finance',5/20/15,5/20/19
"u'Thompson, Patrick D.'",u'Committee on Human Relations',5/20/15,5/20/19
"u'Thompson, Patrick D.'",u'Committee on Public Safety',5/20/15,5/20/19
"u'Thompson, Patrick D.'","u'Committee on Special Events, Cultural Affairs and Recreation'",5/20/15,5/20/19
"u'Thompson, Patrick D.'",u'Joint Committee; Finance; Public Safety',7/29/15,5/20/19
"u'Thompson, Patrick D.'",u'Joint Committee: Budget and Government Operations; Public Safety',4/13/16,5/20/19
"u'Thompson, Patrick D.'","u'Joint Committee: Economic, Capital and Technology Development; Finance'",9/24/15,5/20/19
"u'Thompson, Patrick D.'",u'Joint Committee: Finance; Budget and Government Operations',7/29/15,5/20/19
"u'Thompson, Patrick D.'",u'Joint Committee: Finance; License and Consumer Protection',10/21/15,5/20/19
"u'Thompson, Patrick D.'",u'Joint Committee: Finance; Public Safety',7/29/15,5/20/19
"u'Thompson, Patrick D.'",u'Joint Committee: Human Relations; Public Safety',12/16/15,5/20/19
"u'Thompson, Patrick D.'","u'Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation'",1/14/16,5/20/19
"u'Thompson, Patrick D.'",u'Joint Committee: License and Consumer Protection; Public Safety',2/10/16,5/20/19
"u'Thompson, Patrick D.'",u'Joint Committee: Public Safety; Health and Environmental Protection',1/25/17,5/20/19
"u'Thompson, Patrick D.'","u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics'",12/4/15,5/20/19
"u'Tunney, Thomas'",u'City Council',1/16/03,5/20/19
"u'Tunney, Thomas'",u'Committee on Budget and Government Operations',5/21/07,5/20/19
"u'Tunney, Thomas'","u'Committee on Committees, Rules and Ethics'",5/21/07,5/20/19
"u'Tunney, Thomas'","u'Committee on Economic, Capital and Technology Development'",5/21/07,5/20/19
"u'Tunney, Thomas'",u'Committee on Finance',5/21/07,5/20/19
"u'Tunney, Thomas'",u'Committee on Health and Environmental Protection',5/21/07,5/20/19
"u'Tunney, Thomas'",u'Committee on License and Consumer Protection',5/21/07,5/20/19
"u'Tunney, Thomas'","u'Committee on Special Events, Cultural Affairs and Recreation'",5/20/15,5/20/19
"u'Tunney, Thomas'",u'Committee on Workforce Development and Audit',5/21/07,5/20/19
"u'Tunney, Thomas'","u'Committee on Zoning, Landmarks and Building Standards'",5/21/07,5/20/19
"u'Tunney, Thomas'",u'Joint Committee; Finance; Public Safety',7/29/15,5/20/19
"u'Tunney, Thomas'",u'Joint Committee: Budget and Government Operations; Public Safety',4/13/16,5/20/19
"u'Tunney, Thomas'","u'Joint Committee: Economic, Capital and Technology Development; Finance'",5/21/07,5/20/19
"u'Tunney, Thomas'",u'Joint Committee: Education and Child Development; Health and Environmental Protection',8/26/16,5/20/19
"u'Tunney, Thomas'",u'Joint Committee: Finance; Budget and Government Operations',7/29/15,5/20/19
"u'Tunney, Thomas'",u'Joint Committee: Finance; License and Consumer Protection',3/18/15,5/20/19
"u'Tunney, Thomas'",u'Joint Committee: Finance; Public Safety',1/16/03,5/20/19
"u'Tunney, Thomas'","u'Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards'",5/21/07,5/20/19
"u'Tunney, Thomas'","u'Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation'",1/14/16,5/20/19
"u'Tunney, Thomas'",u'Joint Committee: License and Consumer Protection; Public Safety',2/10/16,5/20/19
"u'Tunney, Thomas'",u'Joint Committee: License and Consumer Protection; Transportation and Public Way',5/21/07,5/20/19
"u'Tunney, Thomas'",u'Joint Committee: Public Safety; Health and Environmental Protection',1/25/17,5/20/19
"u'Tunney, Thomas'","u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics'",12/4/15,5/20/19
"u'Valencia, Anna M.'",u'Office of the City Clerk',1/25/17,5/20/19
"u'Villegas, Gilbert'",u'City Council',5/18/15,5/20/19
"u'Villegas, Gilbert'",u'Committee on Aviation',5/20/15,5/20/19
"u'Villegas, Gilbert'","u'Committee on Committees, Rules and Ethics'",5/20/15,5/20/19
"u'Villegas, Gilbert'","u'Committee on Economic, Capital and Technology Development'",5/20/15,5/20/19
"u'Villegas, Gilbert'",u'Committee on Health and Environmental Protection',5/20/15,5/20/19
"u'Villegas, Gilbert'",u'Committee on Pedestrian and Traffic Safety',5/20/15,5/20/19
"u'Villegas, Gilbert'",u'Committee on Transportation and Public Way',5/20/15,5/20/19
"u'Villegas, Gilbert'","u'Joint Committee: Economic, Capital and Technology Development; Finance'",9/24/15,5/20/19
"u'Villegas, Gilbert'",u'Joint Committee: Education and Child Development; Health and Environmental Protection',8/26/16,5/20/19
"u'Villegas, Gilbert'",u'Joint Committee: License and Consumer Protection; Transportation and Public Way',5/18/16,5/20/19
"u'Villegas, Gilbert'",u'Joint Committee: Public Safety; Health and Environmental Protection',1/25/17,5/20/19
"u'Villegas, Gilbert'","u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics'",12/4/15,5/20/19
"u'Waguespack, Scott'",u'City Council',5/21/07,5/20/19
"u'Waguespack, Scott'",u'Committee on Budget and Government Operations',5/21/07,5/20/19
"u'Waguespack, Scott'","u'Committee on Committees, Rules and Ethics'",5/21/07,5/20/19
"u'Waguespack, Scott'",u'Committee on Education and Child Development',5/21/07,5/20/19
"u'Waguespack, Scott'",u'Committee on Finance',5/21/07,5/20/19
"u'Waguespack, Scott'",u'Committee on Human Relations',5/20/15,5/20/19
"u'Waguespack, Scott'",u'Committee on License and Consumer Protection',5/20/15,5/20/19
"u'Waguespack, Scott'","u'Committee on Special Events, Cultural Affairs and Recreation'",5/21/07,5/20/19
"u'Waguespack, Scott'",u'Joint Committee; Finance; Public Safety',7/29/15,5/20/19
"u'Waguespack, Scott'",u'Joint Committee: Budget and Government Operations; Public Safety',4/13/16,5/20/19
"u'Waguespack, Scott'","u'Joint Committee: Economic, Capital and Technology Development; Finance'",5/21/07,5/20/19
"u'Waguespack, Scott'",u'Joint Committee: Education and Child Development; Health and Environmental Protection',8/26/16,5/20/19
"u'Waguespack, Scott'",u'Joint Committee: Finance; Budget and Government Operations',7/29/15,5/20/19
"u'Waguespack, Scott'",u'Joint Committee: Finance; License and Consumer Protection',3/18/15,5/20/19
"u'Waguespack, Scott'",u'Joint Committee: Finance; Public Safety',5/21/07,5/20/19
"u'Waguespack, Scott'",u'Joint Committee: Human Relations; Public Safety',5/21/07,5/20/19
"u'Waguespack, Scott'","u'Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation'",1/14/16,5/20/19
"u'Waguespack, Scott'",u'Joint Committee: License and Consumer Protection; Public Safety',2/10/16,5/20/19
"u'Waguespack, Scott'",u'Joint Committee: License and Consumer Protection; Transportation and Public Way',5/18/16,5/20/19
"u'Waguespack, Scott'","u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics'",12/4/15,5/20/19
"u'Zalewski, Michael R.'",u'City Council',5/1/95,5/20/19
"u'Zalewski, Michael R.'",u'Committee on Aviation',3/6/15,5/20/19
"u'Zalewski, Michael R.'",u'Committee on Budget and Government Operations',5/21/07,5/20/19
"u'Zalewski, Michael R.'","u'Committee on Committees, Rules and Ethics'",5/21/07,5/20/19
"u'Zalewski, Michael R.'","u'Committee on Economic, Capital and Technology Development'",5/21/07,5/20/19
"u'Zalewski, Michael R.'",u'Committee on Finance',5/21/07,5/20/19
"u'Zalewski, Michael R.'",u'Committee on Health and Environmental Protection',5/21/07,5/20/19
"u'Zalewski, Michael R.'",u'Committee on Workforce Development and Audit',5/21/07,5/20/19
"u'Zalewski, Michael R.'",u'Joint Committee; Finance; Public Safety',7/29/15,5/20/19
"u'Zalewski, Michael R.'",u'Joint Committee: Budget and Government Operations; Public Safety',4/13/16,5/20/19
"u'Zalewski, Michael R.'","u'Joint Committee: Economic, Capital and Technology Development; Finance'",5/21/07,5/20/19
"u'Zalewski, Michael R.'",u'Joint Committee: Education and Child Development; Health and Environmental Protection',8/26/16,5/20/19
"u'Zalewski, Michael R.'",u'Joint Committee: Finance; Budget and Government Operations',7/29/15,5/20/19
"u'Zalewski, Michael R.'",u'Joint Committee: Finance; License and Consumer Protection',3/18/15,5/20/19
"u'Zalewski, Michael R.'",u'Joint Committee: Finance; Public Safety',2/28/95,5/20/19
"u'Zalewski, Michael R.'",u'Joint Committee: Public Safety; Health and Environmental Protection',1/25/17,5/20/19
"u'Zalewski, Michael R.'","u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics'",12/4/15,5/20/19
"u""O'Connor, Patrick""",u'City Council',4/29/83,5/20/19
"u""O'Connor, Patrick""",u'Committee on Aviation',5/21/07,5/20/19
"u""O'Connor, Patrick""",u'Committee on Budget and Government Operations',5/21/07,5/20/19
"u""O'Connor, Patrick""","u'Committee on Committees, Rules and Ethics'",5/21/07,5/20/19
"u""O'Connor, Patrick""","u'Committee on Economic, Capital and Technology Development'",5/20/15,5/20/19
"u""O'Connor, Patrick""",u'Committee on Education and Child Development',5/21/07,5/20/19
"u""O'Connor, Patrick""",u'Committee on Finance',5/21/07,5/20/19
"u""O'Connor, Patrick""",u'Committee on Workforce Development and Audit',5/21/07,5/20/19
"u""O'Connor, Patrick""",u'Joint Committee; Finance; Public Safety',7/29/15,5/20/19
"u""O'Connor, Patrick""",u'Joint Committee: Budget and Government Operations; Public Safety',4/13/16,5/20/19
"u""O'Connor, Patrick""","u'Joint Committee: Economic, Capital and Technology Development; Finance'",5/21/07,5/20/19
"u""O'Connor, Patrick""",u'Joint Committee: Education and Child Development; Health and Environmental Protection',8/26/16,5/20/19
"u""O'Connor, Patrick""",u'Joint Committee: Finance; Budget and Government Operations',7/29/15,5/20/19
"u""O'Connor, Patrick""",u'Joint Committee: Finance; License and Consumer Protection',3/18/15,5/20/19
"u""O'Connor, Patrick""",u'Joint Committee: Finance; Public Safety',4/29/83,5/20/19
"u""O'Connor, Patrick""","u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics'",12/4/15,5/20/19
"u""O'Shea, Matthew J.""",u'City Council',5/16/11,5/20/19
"u""O'Shea, Matthew J.""",u'Committee on Budget and Government Operations',5/16/11,5/20/19
"u""O'Shea, Matthew J.""","u'Committee on Committees, Rules and Ethics'",5/16/11,5/20/19
"u""O'Shea, Matthew J.""",u'Committee on Education and Child Development',5/16/11,5/20/19
"u""O'Shea, Matthew J.""",u'Committee on Finance',5/20/15,5/20/19
"u""O'Shea, Matthew J.""",u'Committee on License and Consumer Protection',5/16/11,5/20/19
"u""O'Shea, Matthew J.""",u'Committee on Public Safety',5/16/11,5/20/19
"u""O'Shea, Matthew J.""",u'Committee on Transportation and Public Way',5/16/11,5/20/19
"u""O'Shea, Matthew J.""","u'Committee on Zoning, Landmarks and Building Standards'",5/20/15,5/20/19
"u""O'Shea, Matthew J.""",u'Joint Committee; Finance; Public Safety',7/29/15,5/20/19
"u""O'Shea, Matthew J.""",u'Joint Committee: Budget and Government Operations; Public Safety',4/13/16,5/20/19
